Timestamp,cpu.quota.used.percent,cpu.used.percent,net.request.time,net.http.request.time,net.http.request.time.worst,total_utility
2024-10-11 18:02:10,2.7744,0.265876,2780129.5,7.4066255,9.85604,1.0
2024-10-11 18:02:30,42.707097,6.299946,3546213.160715,8.198640833334,11.323404,0.8
2024-10-11 18:02:50,56.032364,4.712353,2519103.517858,7.2494012,8.9573295,0.8
2024-10-11 18:03:10,41.6886,3.29775,2700884.910715,71.852570714286,233.978319,0.8
2024-10-11 18:03:20,9.8682,0.819438,1991155.928572,23.99427975,137.736323,1.0
2024-10-11 18:03:30,7.9964,0.6715,2504111.553572,12.621399,35.452652,1.0
2024-10-11 18:04:10,4.6884,0.412657,2361647.142858,7.973269125001,11.56032,1.0
2024-10-11 18:04:30,4.4516,0.401594,3579797.964286,7.961719428572,11.3099,1.0
2024-10-11 18:04:40,5.0452,0.446532,2726700.651786,7.364679125,9.320961,1.0
2024-10-11 18:05:00,3.505801,0.325813,5544819.553572,7.961872714286,11.060521,1.0
2024-10-11 18:05:20,3.3352,0.307688,2853798.678572,6.944464625,8.584479,1.0
2024-10-11 18:06:10,3.9798,0.355375,4612993.589286,8.447926375,11.673349,1.0
2024-10-11 18:06:30,2.6444,0.273125,6031328.821429,8.313197142858,11.639200333334001,1.0
2024-10-11 18:06:40,2.6266,0.264657,4966277.821429,7.381420125,9.702373,1.0
2024-10-11 18:06:50,3.0904,0.304469,6416415.607143,7.747274375,9.5966,1.0
2024-10-11 18:07:10,2.537,0.249344,3333807.517858,7.935390375,10.5824935,1.0
2024-10-11 18:07:20,2.4636,0.251157,4432908.267858,8.43934675,11.7872555,1.0
2024-10-11 18:07:30,2.2686,0.234282,2913414.410715,6.7994768571429995,9.314673333334001,1.0
2024-10-11 18:08:00,2.714801,0.278438,2581344.142858,6.140372571429,8.265899,1.0
2024-10-11 18:08:10,2.3332,0.237813,3215303.589286,7.50015675,9.5788025,1.0
2024-10-11 18:08:30,2.454,0.247,3515720.517858,7.3339097142859995,10.137508666667,1.0
2024-10-11 18:09:00,2.6284,0.270719,2799113.75,5.751177285714999,8.237636,1.0
2024-10-11 18:09:10,2.562201,0.2545,3995666.696429,9.257242125,13.45368875,1.0
2024-10-11 18:09:20,2.6238,0.267375,2673985.428572,6.925977125,8.69958525,1.0
2024-10-11 18:09:40,2.41,0.238938,3196630.5,6.92444075,8.57276825,1.0
2024-10-11 18:09:50,2.2934,0.231626,3014394.410715,8.8247395,11.96412425,1.0
2024-10-11 18:10:30,2.2248,0.235032,2469864.678572,6.588494000001,9.055881333334002,1.0
2024-10-11 18:10:40,2.2256,0.226376,2502146.089286,6.4758035,8.27749325,1.0
2024-10-11 18:11:00,2.22,0.226157,4217612.946429,7.030027,9.519687,1.0
2024-10-11 18:11:20,2.3754,0.245688,5940924.75,10.977692750001001,16.515688,1.0
2024-10-11 18:11:40,3.0188,0.292563,6653914.576191,7.693224875,10.363127,1.0
